,1000
,7
,"(500, 250, 100, 50)"
,leaky_relu
,0.001
,0
,1
0,2.8034651279449463
1,0.5277915596961975
2,0.15690894424915314
3,0.05417710915207863
4,0.029642794281244278
5,0.020774617791175842
6,0.02405763790011406
7,0.017765821889042854
8,0.016562076285481453
9,0.015788281336426735
10,0.012961418367922306
11,0.012098650448024273
12,0.01162740308791399
13,0.012498030439019203
14,0.01177265401929617
15,0.01085707638412714
16,0.01011495292186737
17,0.01147574931383133
18,0.010185694321990013
19,0.008628110401332378
20,0.009010076522827148
21,0.009440029971301556
22,0.007970932871103287
23,0.0073930942453444
24,0.005763540975749493
25,0.0054987040348351
26,0.00546541903167963
27,0.005156869068741798
28,0.005167824216187
29,0.005198650062084198
30,0.005151016637682915
31,0.005191011819988489
32,0.004906069487333298
33,0.004873516038060188
34,0.004814217798411846
35,0.004920762497931719
36,0.005024819169193506
37,0.004880223888903856
38,0.004752619192004204
39,0.00473847845569253
40,0.004619066137820482
41,0.00463848514482379
42,0.004668040666729212
43,0.004536684602499008
44,0.004557290580123663
45,0.004609552677720785
46,0.004453383386135101
47,0.0044218311086297035
48,0.0044516948983073235
49,0.004448575433343649
50,0.004382837563753128
51,0.004338385071605444
52,0.0045191384851932526
53,0.004313224460929632
54,0.004380166530609131
55,0.00441138306632638
56,0.0043473150581121445
57,0.004370803013443947
58,0.004313015379011631
59,0.0042252507992088795
60,0.004276178777217865
61,0.004281322937458754
62,0.004201146308332682
63,0.004217822104692459
64,0.004279760178178549
65,0.00419990997761488
66,0.00423993868753314
67,0.0041216714307665825
68,0.004251826088875532
69,0.004155523143708706
70,0.0042171357199549675
71,0.004196841735392809
72,0.004137781914323568
73,0.004177578259259462
74,0.004149559885263443
75,0.0041222902946174145
76,0.004042763262987137
77,0.004042568150907755
78,0.004130236804485321
79,0.004094528965651989
80,0.004107926972210407
81,0.004104173742234707
82,0.004158490803092718
83,0.004152999725192785
84,0.004103292711079121
85,0.004043904598802328
86,0.003998978994786739
87,0.004048748407512903
88,0.003985116723924875
89,0.004112883470952511
90,0.0040820809081196785
91,0.003987711388617754
92,0.004094530362635851
93,0.004010900855064392
94,0.003997308202087879
95,0.004091642796993256
96,0.004015084821730852
97,0.004034343641251326
98,0.004073485732078552
99,0.00403176574036479
100,0.003988985903561115
101,0.003994859289377928
102,0.003991352394223213
103,0.003975678235292435
104,0.004014334641396999
105,0.003932473249733448
106,0.003976037725806236
107,0.0039334362372756
108,0.004012271761894226
109,0.003971650265157223
110,0.0039255148731172085
111,0.0039687324315309525
112,0.003934326581656933
113,0.003934917040169239
114,0.003983344417065382
115,0.0040696850046515465
116,0.003896535374224186
117,0.0039368560537695885
118,0.003960784524679184
119,0.0038875648751854897
120,0.003961334004998207
121,0.0039057827088981867
122,0.003981938585639
123,0.003952422644942999
124,0.0039048439357429743
125,0.0039191702380776405
126,0.0039785741828382015
127,0.003946102689951658
128,0.003950504586100578
129,0.003924435470253229
130,0.003891587955877185
131,0.0039024234283715487
132,0.003938585519790649
133,0.003951543010771275
134,0.0038956855423748493
135,0.0038943702820688486
136,0.003909233491867781
137,0.0039256238378584385
138,0.0039004585705697536
139,0.00387192121706903
140,0.0038757945876568556
141,0.003909147810190916
142,0.003901934716850519
143,0.003971683327108622
144,0.0039343214593827724
145,0.0038599164690822363
146,0.003889126004651189
147,0.00398749765008688
148,0.0038917898200452328
149,0.0039047265890985727
